10-26-2025 15:46:59 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,0%@1984,13%@1984,2%@1984,2%@729,0%@729,2%@729,4%@729] GR3D_FREQ 13% cv0@59.312C cpu@62.375C iwlwifi_1@51C soc2@58.406C soc0@60.625C cv1@59.375C gpu@59.343C tj@63.281C soc1@63.281C cv2@59.437C VDD_IN 7604mW/7906mW VDD_CPU_GPU_CV 1090mW/1313mW VDD_SOC 2705mW/2723mW
10-26-2025 15:47:00 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [17%@1984,12%@1984,7%@1984,7%@1984,12%@729,9%@729,4%@729,9%@729] GR3D_FREQ 15% cv0@59.843C cpu@62.25C iwlwifi_1@51C soc2@58.562C soc0@60.656C cv1@59.468C gpu@58.968C tj@63.343C soc1@63.343C cv2@59.312C VDD_IN 8278mW/7909mW VDD_CPU_GPU_CV 1572mW/1315mW VDD_SOC 2746mW/2723mW
10-26-2025 15:47:01 RAM 6378/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,2%@1984,8%@1984,11%@1984,4%@729,5%@729,11%@729,1%@729] GR3D_FREQ 8% cv0@59.281C cpu@62.093C iwlwifi_1@51C soc2@58.312C soc0@60.75C cv1@59.406C gpu@58.875C tj@63.406C soc1@63.406C cv2@59.312C VDD_IN 7685mW/7907mW VDD_CPU_GPU_CV 1130mW/1314mW VDD_SOC 2705mW/2723mW
10-26-2025 15:47:02 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [3%@729,5%@729,9%@729,13%@729,3%@729,5%@729,3%@729,3%@729] GR3D_FREQ 7% cv0@59.281C cpu@62.281C iwlwifi_1@51C soc2@58.281C soc0@60.562C cv1@59.5C gpu@58.906C tj@63.281C soc1@63.281C cv2@59.437C VDD_IN 7644mW/7905mW VDD_CPU_GPU_CV 1130mW/1312mW VDD_SOC 2705mW/2723mW
10-26-2025 15:47:03 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,1%@729,11%@729,24%@729,4%@729,3%@729,2%@729,1%@729] GR3D_FREQ 11% cv0@59.343C cpu@62C iwlwifi_1@51C soc2@58.343C soc0@60.656C cv1@59.343C gpu@58.906C tj@63.312C soc1@63.343C cv2@59.218C VDD_IN 7766mW/7904mW VDD_CPU_GPU_CV 1211mW/1311mW VDD_SOC 2705mW/2723mW
10-26-2025 15:47:04 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,2%@729,19%@729,3%@729,2%@729,3%@729,3%@729,3%@729] GR3D_FREQ 7% cv0@59.531C cpu@62.093C iwlwifi_1@51C soc2@58.375C soc0@60.656C cv1@59.437C gpu@58.843C tj@63.375C soc1@63.375C cv2@59.312C VDD_IN 7725mW/7902mW VDD_CPU_GPU_CV 1211mW/1310mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:05 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,0%@1984,18%@1984,1%@1984,2%@729,2%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.281C cpu@62.125C iwlwifi_1@51C soc2@58.375C soc0@60.468C cv1@59.562C gpu@58.906C tj@63.562C soc1@63.562C cv2@59.343C VDD_IN 7685mW/7900mW VDD_CPU_GPU_CV 1211mW/1310mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:06 RAM 6372/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [14%@1984,14%@1984,7%@1984,17%@1984,11%@729,11%@729,14%@729,17%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.531C iwlwifi_1@51C soc2@58.468C soc0@60.562C cv1@59.375C gpu@59.031C tj@63.312C soc1@63.312C cv2@59.5C VDD_IN 7927mW/7901mW VDD_CPU_GPU_CV 1332mW/1310mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:07 RAM 6378/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@1984,14%@1984,3%@1984,7%@1984,1%@729,2%@729,0%@729,6%@729] GR3D_FREQ 7% cv0@59.437C cpu@62.062C iwlwifi_1@51C soc2@58.406C soc0@60.562C cv1@59.343C gpu@59C tj@63.375C soc1@63.375C cv2@59.25C VDD_IN 7685mW/7899mW VDD_CPU_GPU_CV 1171mW/1309mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:08 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [10%@1984,4%@1984,1%@1984,15%@1984,8%@729,3%@729,0%@729,6%@729] GR3D_FREQ 7% cv0@59.281C cpu@62.125C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.406C gpu@58.937C tj@63.468C soc1@63.468C cv2@59.281C VDD_IN 7685mW/7897mW VDD_CPU_GPU_CV 1171mW/1307mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:09 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@729,2%@729,6%@729,9%@729,2%@729,2%@729,0%@729,2%@729] GR3D_FREQ 7% cv0@59.312C cpu@62.281C iwlwifi_1@51C soc2@58.375C soc0@60.562C cv1@59.562C gpu@58.781C tj@63.531C soc1@63.531C cv2@59.375C VDD_IN 7685mW/7895mW VDD_CPU_GPU_CV 1171mW/1306mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:10 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,1%@729,1%@729,8%@729,2%@729,15%@729,3%@729,2%@729] GR3D_FREQ 7% cv0@59.406C cpu@61.937C iwlwifi_1@51C soc2@58.281C soc0@60.562C cv1@59.281C gpu@58.968C tj@63.281C soc1@63.281C cv2@59.468C VDD_IN 7644mW/7893mW VDD_CPU_GPU_CV 1171mW/1305mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:11 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [10%@1984,7%@1984,12%@1984,13%@1984,17%@729,18%@729,11%@729,13%@729] GR3D_FREQ 7% cv0@59.5C cpu@62.187C iwlwifi_1@51C soc2@58.468C soc0@60.625C cv1@59.5C gpu@59.031C tj@63.312C soc1@63.312C cv2@59.312C VDD_IN 8049mW/7894mW VDD_CPU_GPU_CV 1413mW/1306mW VDD_SOC 2746mW/2722mW
10-26-2025 15:47:12 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@1984,15%@1984,12%@1984,6%@1984,4%@729,5%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.343C cpu@62.218C iwlwifi_1@51C soc2@58.5C soc0@60.656C cv1@59.468C gpu@58.906C tj@63.437C soc1@63.437C cv2@59.343C VDD_IN 7766mW/7893mW VDD_CPU_GPU_CV 1211mW/1305mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:13 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@1984,27%@1984,10%@1984,3%@1984,3%@729,0%@729,1%@729,3%@729] GR3D_FREQ 7% cv0@59.406C cpu@61.968C iwlwifi_1@51C soc2@58.375C soc0@60.531C cv1@59.625C gpu@58.812C tj@63.312C soc1@63.312C cv2@59.406C VDD_IN 7766mW/7892mW VDD_CPU_GPU_CV 1251mW/1305mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:14 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@729,3%@729,8%@729,9%@729,6%@729,1%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.343C cpu@62.031C iwlwifi_1@51C soc2@58.218C soc0@60.531C cv1@59.343C gpu@58.875C tj@63.281C soc1@63.281C cv2@59.25C VDD_IN 7725mW/7891mW VDD_CPU_GPU_CV 1211mW/1304mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:15 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [18%@729,1%@729,0%@729,16%@729,2%@729,0%@729,1%@729,8%@729] GR3D_FREQ 7% cv0@59.531C cpu@62.156C iwlwifi_1@51C soc2@58.5C soc0@60.625C cv1@59.375C gpu@59.062C tj@63.375C soc1@63.375C cv2@59.343C VDD_IN 7887mW/7891mW VDD_CPU_GPU_CV 1373mW/1305mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:16 RAM 6378/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [15%@1984,7%@1984,14%@1984,26%@1984,8%@729,10%@729,11%@729,8%@729] GR3D_FREQ 24% cv0@59.562C cpu@62.687C iwlwifi_1@51C soc2@58.437C soc0@60.75C cv1@59.75C gpu@59.093C tj@63.312C soc1@63.312C cv2@59.468C VDD_IN 8399mW/7895mW VDD_CPU_GPU_CV 1693mW/1308mW VDD_SOC 2786mW/2722mW
10-26-2025 15:47:17 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [11%@1984,3%@1984,11%@1984,10%@1984,5%@729,2%@729,3%@729,2%@729] GR3D_FREQ 7% cv0@59.406C cpu@61.968C iwlwifi_1@51C soc2@58.375C soc0@60.562C cv1@59.343C gpu@59.093C tj@63.218C soc1@63.218C cv2@59.437C VDD_IN 7806mW/7894mW VDD_CPU_GPU_CV 1251mW/1307mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:18 RAM 6387/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@729,2%@729,5%@1984,12%@1984,1%@729,7%@729,9%@729,2%@729] GR3D_FREQ 7% cv0@59.406C cpu@62C iwlwifi_1@51C soc2@58.343C soc0@60.593C cv1@59.406C gpu@58.968C tj@63.312C soc1@63.312C cv2@59.312C VDD_IN 7766mW/7893mW VDD_CPU_GPU_CV 1211mW/1307mW VDD_SOC 2705mW/2722mW
10-26-2025 15:47:19 RAM 6387/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [10%@729,1%@729,0%@729,0%@729,16%@729,5%@729,3%@729,4%@729] GR3D_FREQ 7% cv0@59.437C cpu@61.937C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.406C gpu@58.906C tj@63.406C soc1@63.406C cv2@59.343C VDD_IN 7725mW/7892mW VDD_CPU_GPU_CV 1211mW/1306mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:20 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,1%@729,2%@729,1%@729,4%@729,21%@729,3%@729,1%@729] GR3D_FREQ 9% cv0@59.406C cpu@62.125C iwlwifi_1@51C soc2@58.281C soc0@60.656C cv1@59.5C gpu@59.187C tj@63.218C soc1@63.218C cv2@59.312C VDD_IN 7725mW/7891mW VDD_CPU_GPU_CV 1211mW/1305mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:21 RAM 6406/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@1984,2%@1984,0%@1984,0%@1984,8%@1574,20%@1574,4%@1574,0%@1574] GR3D_FREQ 7% cv0@59.625C cpu@62.406C iwlwifi_1@51C soc2@58.281C soc0@60.406C cv1@59.375C gpu@59.125C tj@63.312C soc1@63.312C cv2@59.437C VDD_IN 7927mW/7891mW VDD_CPU_GPU_CV 1332mW/1305mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:22 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@1984,7%@1984,16%@1984,17%@1984,14%@729,14%@729,17%@729,15%@729] GR3D_FREQ 7% cv0@59.468C cpu@62.031C iwlwifi_1@51C soc2@58.406C soc0@60.656C cv1@59.406C gpu@58.906C tj@63.375C soc1@63.375C cv2@59.343C VDD_IN 7927mW/7891mW VDD_CPU_GPU_CV 1332mW/1305mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:23 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@729,0%@729,8%@729,21%@729,3%@729,2%@729,2%@729,1%@729] GR3D_FREQ 12% cv0@59.406C cpu@62.062C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.375C gpu@58.906C tj@63.375C soc1@63.375C cv2@59.281C VDD_IN 7685mW/7890mW VDD_CPU_GPU_CV 1171mW/1304mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:24 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,2%@729,4%@729,11%@729,3%@729,3%@729,3%@729,2%@729] GR3D_FREQ 7% cv0@59.281C cpu@62.187C iwlwifi_1@51C soc2@58.25C soc0@60.781C cv1@59.468C gpu@58.875C tj@63.156C soc1@63.156C cv2@59.281C VDD_IN 7604mW/7888mW VDD_CPU_GPU_CV 1090mW/1303mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:25 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,1%@1984,2%@1984,13%@1984,2%@729,0%@729,1%@729,1%@729] GR3D_FREQ 7% cv0@59.281C cpu@61.875C iwlwifi_1@51C soc2@58.375C soc0@60.531C cv1@59.312C gpu@59.093C tj@63.281C soc1@63.281C cv2@59.406C VDD_IN 7563mW/7885mW VDD_CPU_GPU_CV 1090mW/1301mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:26 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,5%@729,0%@729,11%@729,1%@729,2%@729,4%@729,2%@729] GR3D_FREQ 7% cv0@59.468C cpu@61.937C iwlwifi_1@51C soc2@58.375C soc0@60.593C cv1@59.312C gpu@59.125C tj@63.312C soc1@63.312C cv2@59.218C VDD_IN 7604mW/7883mW VDD_CPU_GPU_CV 1090mW/1300mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:27 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@729,15%@729,8%@729,11%@729,10%@729,17%@729,11%@729,13%@729] GR3D_FREQ 7% cv0@59.343C cpu@62.218C iwlwifi_1@51C soc2@58.468C soc0@60.625C cv1@59.437C gpu@58.843C tj@63.343C soc1@63.343C cv2@59.343C VDD_IN 7927mW/7884mW VDD_CPU_GPU_CV 1292mW/1300mW VDD_SOC 2746mW/2721mW
10-26-2025 15:47:28 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,13%@1984,2%@1984,4%@1984,5%@729,8%@729,10%@729,3%@729] GR3D_FREQ 7% cv0@59.375C cpu@62.406C iwlwifi_1@51C soc2@58.281C soc0@60.531C cv1@59.468C gpu@58.843C tj@63.187C soc1@63.187C cv2@59.406C VDD_IN 7725mW/7882mW VDD_CPU_GPU_CV 1171mW/1299mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:29 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,0%@1984,11%@1984,3%@1984,0%@729,7%@729,4%@729,1%@729] GR3D_FREQ 7% cv0@59.312C cpu@61.875C iwlwifi_1@51C soc2@58.312C soc0@60.437C cv1@59.25C gpu@58.812C tj@63.281C soc1@63.281C cv2@59.406C VDD_IN 7644mW/7881mW VDD_CPU_GPU_CV 1090mW/1297mW VDD_SOC 2705mW/2721mW
10-26-2025 15:47:30 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@729,2%@729,10%@729,1%@729,2%@729,2%@729,4%@729,4%@729] GR3D_FREQ 7% cv0@59.375C cpu@62C iwlwifi_1@51C soc2@58.312C soc0@60.562C cv1@59.312C gpu@59.281C tj@63.312C soc1@63.312C cv2@59.187C VDD_IN 7604mW/7879mW VDD_CPU_GPU_CV 1090mW/1296mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:31 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [3%@1984,3%@1984,8%@1984,0%@1984,3%@729,2%@729,1%@729,1%@729] GR3D_FREQ 7% cv0@59.25C cpu@62.093C iwlwifi_1@51C soc2@58.343C soc0@60.687C cv1@59.343C gpu@59.25C tj@63.468C soc1@63.468C cv2@59.218C VDD_IN 7563mW/7877mW VDD_CPU_GPU_CV 1049mW/1294mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:32 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [16%@1420,10%@1420,22%@1420,9%@1420,12%@729,11%@729,10%@729,17%@729] GR3D_FREQ 0% cv0@59.406C cpu@62.187C iwlwifi_1@51C soc2@58.468C soc0@60.5C cv1@59.625C gpu@59.406C tj@63.218C soc1@63.218C cv2@59.343C VDD_IN 8197mW/7879mW VDD_CPU_GPU_CV 1491mW/1296mW VDD_SOC 2746mW/2720mW
10-26-2025 15:47:33 RAM 6386/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@806,2%@806,16%@806,14%@806,4%@729,8%@729,7%@729,2%@729] GR3D_FREQ 6% cv0@59.343C cpu@62.312C iwlwifi_1@51C soc2@58.218C soc0@60.375C cv1@59.343C gpu@58.906C tj@63.25C soc1@63.25C cv2@59.406C VDD_IN 7766mW/7878mW VDD_CPU_GPU_CV 1211mW/1295mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:34 RAM 6387/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [13%@1984,3%@1984,4%@1984,4%@1984,4%@729,3%@729,2%@729,3%@729] GR3D_FREQ 8% cv0@59.468C cpu@61.843C iwlwifi_1@51C soc2@58.312C soc0@60.531C cv1@59.406C gpu@58.875C tj@63.312C soc1@63.312C cv2@59.187C VDD_IN 7644mW/7876mW VDD_CPU_GPU_CV 1090mW/1294mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:35 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [14%@1344,1%@1344,2%@1344,7%@1344,0%@729,1%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.218C cpu@62.093C iwlwifi_1@51C soc2@58.343C soc0@60.593C cv1@59.437C gpu@58.906C tj@63.343C soc1@63.343C cv2@59.156C VDD_IN 7644mW/7875mW VDD_CPU_GPU_CV 1090mW/1292mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:36 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1113,2%@1113,3%@1113,15%@1113,5%@729,3%@729,5%@729,2%@729] GR3D_FREQ 10% cv0@59.312C cpu@62.125C iwlwifi_1@51C soc2@58.218C soc0@60.468C cv1@59.5C gpu@58.75C tj@63.187C soc1@63.187C cv2@59.281C VDD_IN 7644mW/7873mW VDD_CPU_GPU_CV 1090mW/1291mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:37 RAM 6397/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [17%@1984,13%@1984,10%@1984,6%@1984,9%@1036,13%@1036,8%@1036,10%@1036] GR3D_FREQ 7% cv0@59.781C cpu@62.218C iwlwifi_1@51C soc2@58.375C soc0@60.531C cv1@59.406C gpu@58.875C tj@63.25C soc1@63.25C cv2@59.437C VDD_IN 8319mW/7876mW VDD_CPU_GPU_CV 1532mW/1292mW VDD_SOC 2786mW/2720mW
10-26-2025 15:47:38 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [15%@1984,5%@1984,7%@1984,15%@1984,4%@1420,5%@1420,8%@1420,3%@1420] GR3D_FREQ 7% cv0@59.406C cpu@61.937C iwlwifi_1@51C soc2@58.343C soc0@60.656C cv1@59.312C gpu@58.875C tj@63.312C soc1@63.312C cv2@59.218C VDD_IN 7725mW/7875mW VDD_CPU_GPU_CV 1130mW/1291mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:39 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [9%@1267,2%@1267,5%@1267,9%@1267,0%@729,1%@729,0%@729,1%@729] GR3D_FREQ 7% cv0@59.218C cpu@62.062C iwlwifi_1@51C soc2@58.156C soc0@60.656C cv1@59.406C gpu@58.906C tj@63.437C soc1@63.437C cv2@59.281C VDD_IN 7563mW/7873mW VDD_CPU_GPU_CV 1049mW/1290mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:40 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@1984,7%@1984,3%@1984,10%@1984,1%@729,2%@729,2%@729,0%@729] GR3D_FREQ 13% cv0@59.25C cpu@62.343C iwlwifi_1@51C soc2@58.25C soc0@60.562C cv1@59.187C gpu@58.843C tj@63.187C soc1@63.187C cv2@59.437C VDD_IN 7563mW/7871mW VDD_CPU_GPU_CV 1049mW/1288mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:41 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [2%@1984,2%@1984,7%@1984,7%@1984,4%@729,1%@729,0%@729,4%@729] GR3D_FREQ 13% cv0@59.25C cpu@61.843C iwlwifi_1@51C soc2@58.218C soc0@60.468C cv1@59.218C gpu@58.593C tj@63.187C soc1@63.187C cv2@59.093C VDD_IN 7563mW/7869mW VDD_CPU_GPU_CV 1049mW/1287mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:42 RAM 6392/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,19%@1984,3%@1984,12%@1984,3%@729,5%@729,7%@729,1%@729] GR3D_FREQ 0% cv0@59.687C cpu@62C iwlwifi_1@51C soc2@58.437C soc0@60.656C cv1@59.343C gpu@58.937C tj@63.312C soc1@63.312C cv2@59.218C VDD_IN 7806mW/7869mW VDD_CPU_GPU_CV 1211mW/1286mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:43 RAM 6393/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [9%@1984,17%@1984,12%@1984,17%@1984,12%@729,11%@729,14%@729,11%@729] GR3D_FREQ 9% cv0@59.281C cpu@62.312C iwlwifi_1@51C soc2@58.187C soc0@60.5C cv1@59.531C gpu@58.906C tj@63.156C soc1@63.156C cv2@59.343C VDD_IN 7806mW/7868mW VDD_CPU_GPU_CV 1211mW/1286mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:44 RAM 6394/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,4%@729,19%@729,1%@729,3%@729,2%@729,3%@729,4%@729] GR3D_FREQ 11% cv0@59.218C cpu@61.812C iwlwifi_1@51C soc2@58.218C soc0@60.437C cv1@59.187C gpu@58.906C tj@63.218C soc1@63.218C cv2@59.25C VDD_IN 7563mW/7866mW VDD_CPU_GPU_CV 1049mW/1284mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:45 RAM 6397/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,1%@1984,15%@1984,4%@1984,4%@729,1%@729,2%@729,2%@729] GR3D_FREQ 11% cv0@59.218C cpu@61.937C iwlwifi_1@51C soc2@58.343C soc0@60.531C cv1@59.312C gpu@58.718C tj@63.281C soc1@63.281C cv2@59.156C VDD_IN 7523mW/7864mW VDD_CPU_GPU_CV 1049mW/1283mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:46 RAM 6399/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [2%@1984,3%@1984,2%@1984,20%@1984,3%@729,2%@729,3%@729,3%@729] GR3D_FREQ 10% cv0@59.031C cpu@62.062C iwlwifi_1@51C soc2@58.187C soc0@60.625C cv1@59.406C gpu@58.625C tj@63.375C soc1@63.375C cv2@59.187C VDD_IN 7523mW/7862mW VDD_CPU_GPU_CV 1049mW/1281mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:47 RAM 6400/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,0%@729,3%@729,17%@729,2%@729,3%@729,8%@729,1%@729] GR3D_FREQ 9% cv0@59.125C cpu@61.718C iwlwifi_1@51C soc2@58.218C soc0@60.312C cv1@59.125C gpu@58.906C tj@63.156C soc1@63.156C cv2@59.25C VDD_IN 7563mW/7860mW VDD_CPU_GPU_CV 1049mW/1280mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:48 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [21%@1984,22%@1984,20%@1984,30%@1984,15%@729,18%@729,21%@729,24%@729] GR3D_FREQ 31% cv0@59.5C cpu@62.187C iwlwifi_1@51C soc2@58.375C soc0@60.468C cv1@59.343C gpu@59.093C tj@63.218C soc1@63.218C cv2@59.187C VDD_IN 8440mW/7864mW VDD_CPU_GPU_CV 1653mW/1282mW VDD_SOC 2786mW/2720mW
10-26-2025 15:47:49 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [2%@1984,1%@1984,40%@1984,1%@1984,1%@729,1%@729,3%@729,1%@729] GR3D_FREQ 7% cv0@59.343C cpu@62.093C iwlwifi_1@51C soc2@58.343C soc0@60.531C cv1@59.343C gpu@58.968C tj@63.281C soc1@63.281C cv2@59.187C VDD_IN 7685mW/7863mW VDD_CPU_GPU_CV 1130mW/1281mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:50 RAM 6393/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,2%@1984,9%@1984,35%@1984,1%@729,3%@729,4%@729,8%@729] GR3D_FREQ 9% cv0@59.218C cpu@62.25C iwlwifi_1@51C soc2@58.25C soc0@60.656C cv1@59.281C gpu@58.781C tj@63.187C soc1@63.187C cv2@59.156C VDD_IN 7644mW/7861mW VDD_CPU_GPU_CV 1130mW/1280mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:51 RAM 6394/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [18%@1984,2%@1984,1%@1984,28%@1984,0%@729,2%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.218C cpu@61.812C iwlwifi_1@51C soc2@58.187C soc0@60.468C cv1@59.156C gpu@58.718C tj@63.187C soc1@63.187C cv2@59.312C VDD_IN 7604mW/7860mW VDD_CPU_GPU_CV 1130mW/1279mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:52 RAM 6392/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1420,46%@1420,2%@1420,8%@1420,5%@729,4%@729,4%@729,9%@729] GR3D_FREQ 0% cv0@60.031C cpu@61.906C iwlwifi_1@51C soc2@58.437C soc0@60.531C cv1@59.375C gpu@59.093C tj@63.187C soc1@63.187C cv2@59.156C VDD_IN 8049mW/7861mW VDD_CPU_GPU_CV 1413mW/1280mW VDD_SOC 2705mW/2720mW
10-26-2025 15:47:53 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [9%@729,17%@729,11%@729,9%@729,11%@729,12%@729,9%@729,17%@729] GR3D_FREQ 18% cv0@59.468C cpu@62.187C iwlwifi_1@51C soc2@58.5C soc0@60.625C cv1@59.468C gpu@59.187C tj@63.343C soc1@63.343C cv2@59.156C VDD_IN 8359mW/7864mW VDD_CPU_GPU_CV 1612mW/1282mW VDD_SOC 2746mW/2720mW
